Sample	hsa-let-7a-3p	hsa-let-7a-5p	hsa-let-7b-3p	hsa-let-7b-5p	hsa-let-7c-5p	hsa-let-7d-3p	hsa-let-7d-5p	hsa-let-7e-5p	hsa-let-7f-1-3p	hsa-let-7f-5p	hsa-let-7g-5p	hsa-let-7i-3p	hsa-let-7i-5p	hsa-miR-100-5p	hsa-miR-101-3p	hsa-miR-10399-3p	hsa-miR-103a-2-5p	hsa-miR-103a-3p	hsa-miR-10401-3p	hsa-miR-10527-5p	hsa-miR-106a-5p	hsa-miR-106b-3p	hsa-miR-106b-5p	hsa-miR-107	hsa-miR-10a-5p	hsa-miR-10b-5p	hsa-miR-11401	hsa-miR-1180-3p	hsa-miR-122-5p	hsa-miR-1226-3p	hsa-miR-1227-3p	hsa-miR-1229-3p	hsa-miR-1234-3p	hsa-miR-1249-3p	hsa-miR-1255b-5p	hsa-miR-125a-5p	hsa-miR-125b-5p	hsa-miR-126-3p	hsa-miR-126-5p	hsa-miR-1260a	hsa-miR-1260b	hsa-miR-127-3p	hsa-miR-1270	hsa-miR-1271-5p	hsa-miR-1273h-3p	hsa-miR-1275	hsa-miR-128-3p	hsa-miR-1284	hsa-miR-1285-3p	hsa-miR-1285-5p	hsa-miR-1287-5p	hsa-miR-1292-5p	hsa-miR-1294	hsa-miR-1301-3p	hsa-miR-1303	hsa-miR-1304-3p	hsa-miR-1304-5p	hsa-miR-1306-3p	hsa-miR-1306-5p	hsa-miR-1307-3p	hsa-miR-1307-5p	hsa-miR-130a-3p	hsa-miR-130b-3p	hsa-miR-130b-5p	hsa-miR-132-3p	hsa-miR-133a-3p	hsa-miR-134-5p	hsa-miR-1343-3p	hsa-miR-139-5p	hsa-miR-140-3p	hsa-miR-140-5p	hsa-miR-142-3p	hsa-miR-142-5p	hsa-miR-143-3p	hsa-miR-144-5p	hsa-miR-145-5p	hsa-miR-1468-5p	hsa-miR-146a-5p	hsa-miR-146b-3p	hsa-miR-146b-5p	hsa-miR-148a-3p	hsa-miR-148a-5p	hsa-miR-148b-3p	hsa-miR-150-3p	hsa-miR-150-5p	hsa-miR-151a-3p	hsa-miR-151a-5p	hsa-miR-151b	hsa-miR-152-3p	hsa-miR-1538	hsa-miR-155-5p	hsa-miR-15a-5p	hsa-miR-15b-3p	hsa-miR-15b-5p	hsa-miR-16-2-3p	hsa-miR-16-5p	hsa-miR-17-3p	hsa-miR-17-5p	hsa-miR-181a-2-3p	hsa-miR-181a-3p	hsa-miR-181a-5p	hsa-miR-181b-5p	hsa-miR-182-5p	hsa-miR-183-3p	hsa-miR-183-5p	hsa-miR-1843	hsa-miR-185-3p	hsa-miR-185-5p	hsa-miR-186-5p	hsa-miR-18a-3p	hsa-miR-18a-5p	hsa-miR-18b-3p	hsa-miR-1908-5p	hsa-miR-190a-5p	hsa-miR-191-3p	hsa-miR-191-5p	hsa-miR-192-5p	hsa-miR-193a-5p	hsa-miR-194-5p	hsa-miR-196b-5p	hsa-miR-197-3p	hsa-miR-1976	hsa-miR-199a-3p	hsa-miR-199a-5p	hsa-miR-199b-3p	hsa-miR-199b-5p	hsa-miR-19a-3p	hsa-miR-19b-3p	hsa-miR-200c-3p	hsa-miR-20a-5p	hsa-miR-20b-5p	hsa-miR-21-5p	hsa-miR-210-3p	hsa-miR-210-5p	hsa-miR-2110	hsa-miR-215-5p	hsa-miR-22-3p	hsa-miR-22-5p	hsa-miR-221-3p	hsa-miR-222-3p	hsa-miR-223-3p	hsa-miR-23a-3p	hsa-miR-23a-5p	hsa-miR-23b-3p	hsa-miR-24-3p	hsa-miR-25-3p	hsa-miR-25-5p	hsa-miR-26a-5p	hsa-miR-26b-3p	hsa-miR-26b-5p	hsa-miR-27a-3p	hsa-miR-27b-3p	hsa-miR-28-3p	hsa-miR-28-5p	hsa-miR-296-5p	hsa-miR-29a-3p	hsa-miR-29b-2-5p	hsa-miR-29b-3p	hsa-miR-29c-3p	hsa-miR-29c-5p	hsa-miR-3074-5p	hsa-miR-30a-5p	hsa-miR-30b-5p	hsa-miR-30c-1-3p	hsa-miR-30c-5p	hsa-miR-30d-5p	hsa-miR-30e-3p	hsa-miR-30e-5p	hsa-miR-3127-3p	hsa-miR-3130-5p	hsa-miR-3133	hsa-miR-3140-3p	hsa-miR-3150a-5p	hsa-miR-3157-5p	hsa-miR-3158-3p	hsa-miR-3158-5p	hsa-miR-3163	hsa-miR-3173-5p	hsa-miR-3177-3p	hsa-miR-3179	hsa-miR-3187-3p	hsa-miR-3200-3p	hsa-miR-3200-5p	hsa-miR-320a-3p	hsa-miR-320b	hsa-miR-320c	hsa-miR-320d	hsa-miR-320e	hsa-miR-323a-3p	hsa-miR-323b-3p	hsa-miR-324-3p	hsa-miR-324-5p	hsa-miR-326	hsa-miR-328-3p	hsa-miR-329-3p	hsa-miR-330-3p	hsa-miR-330-5p	hsa-miR-331-3p	hsa-miR-331-5p	hsa-miR-335-3p	hsa-miR-335-5p	hsa-miR-337-3p	hsa-miR-338-5p	hsa-miR-339-3p	hsa-miR-339-5p	hsa-miR-340-3p	hsa-miR-340-5p	hsa-miR-342-3p	hsa-miR-342-5p	hsa-miR-345-5p	hsa-miR-3605-3p	hsa-miR-361-3p	hsa-miR-361-5p	hsa-miR-3613-3p	hsa-miR-3615	hsa-miR-362-5p	hsa-miR-3620-3p	hsa-miR-363-3p	hsa-miR-365a-3p	hsa-miR-365b-3p	hsa-miR-3667-5p	hsa-miR-3688-3p	hsa-miR-3691-5p	hsa-miR-374a-5p	hsa-miR-374b-5p	hsa-miR-378a-3p	hsa-miR-378a-5p	hsa-miR-378c	hsa-miR-378i	hsa-miR-382-5p	hsa-miR-3909	hsa-miR-3928-3p	hsa-miR-3940-3p	hsa-miR-3944-5p	hsa-miR-3960	hsa-miR-409-3p	hsa-miR-421	hsa-miR-423-3p	hsa-miR-423-5p	hsa-miR-424-3p	hsa-miR-425-3p	hsa-miR-425-5p	hsa-miR-4286	hsa-miR-4301	hsa-miR-4306	hsa-miR-4326	hsa-miR-433-3p	hsa-miR-4433a-5p	hsa-miR-4433b-5p	hsa-miR-4443	hsa-miR-4448	hsa-miR-4454	hsa-miR-4473	hsa-miR-4508	hsa-miR-450a-5p	hsa-miR-4511	hsa-miR-451a	hsa-miR-454-3p	hsa-miR-454-5p	hsa-miR-4646-3p	hsa-miR-4659a-3p	hsa-miR-4659b-3p	hsa-miR-4672	hsa-miR-4677-3p	hsa-miR-4685-3p	hsa-miR-4707-3p	hsa-miR-4732-3p	hsa-miR-4732-5p	hsa-miR-4738-3p	hsa-miR-4742-3p	hsa-miR-4753-3p	hsa-miR-4753-5p	hsa-miR-4755-5p	hsa-miR-4772-3p	hsa-miR-4781-3p	hsa-miR-4804-3p	hsa-miR-483-3p	hsa-miR-484	hsa-miR-485-3p	hsa-miR-486-3p	hsa-miR-486-5p	hsa-miR-487b-3p	hsa-miR-491-5p	hsa-miR-494-3p	hsa-miR-495-3p	hsa-miR-5001-3p	hsa-miR-5006-3p	hsa-miR-500a-3p	hsa-miR-500a-5p	hsa-miR-500b-5p	hsa-miR-501-3p	hsa-miR-501-5p	hsa-miR-5010-3p	hsa-miR-5010-5p	hsa-miR-502-3p	hsa-miR-502-5p	hsa-miR-503-5p	hsa-miR-505-3p	hsa-miR-505-5p	hsa-miR-5100	hsa-miR-5189-3p	hsa-miR-5193	hsa-miR-532-3p	hsa-miR-532-5p	hsa-miR-543	hsa-miR-548aa	hsa-miR-548ay-3p	hsa-miR-548e-3p	hsa-miR-548h-3p	hsa-miR-548o-3p	hsa-miR-548q	hsa-miR-548t-3p	hsa-miR-548z	hsa-miR-550a-3-5p	hsa-miR-550a-3p	hsa-miR-550a-5p	hsa-miR-550b-3p	hsa-miR-5581-3p	hsa-miR-5690	hsa-miR-5695	hsa-miR-574-3p	hsa-miR-574-5p	hsa-miR-576-3p	hsa-miR-576-5p	hsa-miR-584-3p	hsa-miR-584-5p	hsa-miR-589-3p	hsa-miR-589-5p	hsa-miR-610	hsa-miR-616-5p	hsa-miR-618	hsa-miR-625-3p	hsa-miR-625-5p	hsa-miR-627-3p	hsa-miR-628-3p	hsa-miR-629-3p	hsa-miR-629-5p	hsa-miR-636	hsa-miR-641	hsa-miR-6505-3p	hsa-miR-6509-3p	hsa-miR-6511a-3p	hsa-miR-6511b-3p	hsa-miR-6513-3p	hsa-miR-6514-3p	hsa-miR-652-3p	hsa-miR-654-3p	hsa-miR-660-3p	hsa-miR-660-5p	hsa-miR-664a-3p	hsa-miR-664a-5p	hsa-miR-664b-3p	hsa-miR-671-3p	hsa-miR-671-5p	hsa-miR-6721-5p	hsa-miR-6726-3p	hsa-miR-6729-3p	hsa-miR-6734-3p	hsa-miR-6734-5p	hsa-miR-6735-5p	hsa-miR-6741-3p	hsa-miR-6743-3p	hsa-miR-6747-3p	hsa-miR-6749-3p	hsa-miR-6750-3p	hsa-miR-6758-3p	hsa-miR-6766-3p	hsa-miR-6775-3p	hsa-miR-6777-3p	hsa-miR-6782-3p	hsa-miR-6783-3p	hsa-miR-6786-3p	hsa-miR-6791-3p	hsa-miR-6793-3p	hsa-miR-6798-3p	hsa-miR-6802-3p	hsa-miR-6803-3p	hsa-miR-6806-3p	hsa-miR-6812-3p	hsa-miR-6817-3p	hsa-miR-6818-3p	hsa-miR-6819-3p	hsa-miR-6820-3p	hsa-miR-6833-3p	hsa-miR-6836-3p	hsa-miR-6842-3p	hsa-miR-6852-5p	hsa-miR-6855-3p	hsa-miR-6857-3p	hsa-miR-6859-3p	hsa-miR-6859-5p	hsa-miR-6866-3p	hsa-miR-6868-3p	hsa-miR-6873-3p	hsa-miR-6879-3p	hsa-miR-6881-3p	hsa-miR-6882-3p	hsa-miR-6883-3p	hsa-miR-6885-3p	hsa-miR-6894-3p	hsa-miR-7-1-3p	hsa-miR-7-5p	hsa-miR-7155-3p	hsa-miR-744-3p	hsa-miR-744-5p	hsa-miR-766-3p	hsa-miR-769-5p	hsa-miR-7704	hsa-miR-7706	hsa-miR-7976	hsa-miR-7977	hsa-miR-874-3p	hsa-miR-877-3p	hsa-miR-877-5p	hsa-miR-92a-3p	hsa-miR-92b-3p	hsa-miR-92b-5p	hsa-miR-93-3p	hsa-miR-93-5p	hsa-miR-937-3p	hsa-miR-939-5p	hsa-miR-941	hsa-miR-942-3p	hsa-miR-942-5p	hsa-miR-96-5p	hsa-miR-98-5p	hsa-miR-99a-5p	hsa-miR-99b-5p	Age	Sequencing_Method	Project
SRR9844383	0.5944667672938855	2.0472951487226525	-1.1587317906118861	0.0730805453763724	3.042993899488458	-0.6187715237904086	1.0357686578887337	1.4951126281929088	-1.0843627988013629	2.3862489200882	1.6123533418464988	-0.8283805973032126	1.4533978930409157	-0.8657893413216069	0.7176267218312226	1.6119994528142283	-0.6497182858089882	1.9145417081436726	-1.6369168028714614	1.4050654675496814	-0.43841610326328356	1.6588863938646734	-0.3338378716563186	2.0280942773001076	-1.0163393246769359	-0.9900415569729027	-1.0106156890087403	0.12675368749866206	-0.3374882843837333	-0.4405671669017079	-1.7960344278068745	-0.273020509133353	-1.0431271378531344	0.785698992787436	-0.313858952290081	-1.5859417040046049	-1.0820710167930496	-0.475595030606965	-0.07075133892969208	-0.824726850077585	-0.8437674655372596	-0.8492535643148864	-0.20597771726144426	-0.9841527309767197	-0.5530228121842948	-0.3899810293908335	-0.687806981725876	-0.7862656854241241	-0.17093963144497162	0.6542347004149223	-0.26223751918807275	-0.6023965214433216	0.888433793279094	-0.3406777010972849	-0.37981313172901104	0.6048300855217411	-0.604380475582034	2.0355306782290925	-0.13813495603533718	0.6111347375364221	-0.07156481082494977	-0.6042638856287521	1.0662361735501134	-1.520627461148053	-1.19335213276849	-0.3355504817570787	-0.7556978667542551	-0.4102509695128032	-0.7858270584484494	-0.47476441187411955	0.7720518580272628	-0.7552653418937877	-0.37065038662482375	1.3221462745902934	0.4809739126233118	-0.564675211653251	0.6077743727026076	-0.7038997702431439	0.332803548274152	-0.5460344642165856	0.17089850337624468	-0.8624350191844118	0.2606378936510917	1.6526545323128805	-1.0889372576913858	-0.48066786998264477	-1.9572881546922434	-1.5756618794167154	-0.9619725764174203	-0.34667723244408954	1.4543627801162948	1.6272159091578176	-0.8000883075850109	-1.1579988049409151	-0.4991228761437323	-0.15282940191978717	0.046774976035443984	-0.451910982259549	0.288233619962261	0.06174409186969405	2.1595127967996284	1.7839605589574228	0.25007273640347044	-0.9752284240854251	0.060547725601277566	1.9300737268336314	0.4617282568866027	-0.3473847032734639	-1.581690150443262	-0.47964468034610447	-0.8262728422674082	-0.2652324606289217	-0.6066693341085134	-0.44424595131147315	-0.40661248536179284	-1.260802343825932	-0.7123939782994905	-0.0878783214436415	-0.46751643723461994	2.376570220785935	-0.940869777069288	0.011051418421942764	-0.043049034492084505	-1.3367842139373347	-0.03729671009433161	-1.0828293563490012	-0.0550205495633821	-0.8541665511665508	0.17742467381950516	-0.2432683642907007	-0.07999626792425699	0.92675181724626	0.08031880842749116	-1.0814612940597246	-0.18115341162919793	0.26574812441008905	0.47996903038577277	-1.2635374240827433	0.9600559404332701	-0.33064580485586154	-1.1039040639328548	-1.6296625543356427	3.4733355773696415	-1.6543165963747626	-0.4449261207082056	1.9877764540396465	-0.6137011003727193	-0.4174036358826695	-1.087416054911133	0.9590440033955403	-0.7359076685911026	1.1396385697686906	0.14433487091480582	0.2277628597294855	-1.1706477911685127	-1.3454074469926385	0.05236884523257061	-1.2082721233298772	-0.45642630153273145	-1.153882876011564	-1.0685811395013278	-0.49866521661679397	-2.1868870150910333	0.2522380661273716	-1.8830997228941058	-1.0700541028373323	-0.37282326608067023	0.12781107840261993	0.01169101007390866	-1.0290510859851205	-0.8099273003071156	-0.27781155910236105	-0.7977407942841074	-0.5256655149024287	2.5852589670803217	-0.4868042488848755	-0.3847400433303849	0.03952178897352673	0.6871255269753216	-0.2693507653301251	-0.5125142243187324	0.42480728926736183	-0.8172862817476102	1.2043545935765378	0.5614180505895511	-0.768903386911886	-0.5085181135750997	-0.5214973947832138	-0.6742966749165025	-1.0700611975031082	-0.7203328960544776	-0.339385149390685	-0.8653905756753354	-0.09483080277977109	-0.3650664555869177	-0.7295411731010504	1.0002461325911973	-0.7377481012257576	0.1849738537274484	-0.6618489892873709	-0.9812045419960347	-0.5643172741794447	-0.046246893599436775	-0.4248616798845183	-1.2646416789092703	-1.369586052294473	0.8594395272767253	-1.4955472398761158	-1.0748196748825445	-0.4039796037010507	0.6547874726927401	-1.3468877754570354	-1.2953542402881095	-1.110362838087775	2.639037454555891	-0.6148999146196581	-0.5966947953018962	-0.734988843941343	-0.042571559374169114	-0.042571559374169114	-0.32991433163558576	0.12786050203730429	1.9385861368133765	-0.17840097685959122	-0.2265108253389335	1.3436189824869833	-1.180804774912274	0.16902415992764258	1.0946702155343466	-0.5171828714316518	-0.9778765275775979	0.1696268204709742	-0.8025516130396363	-0.7004098831205235	-0.34833566847932135	-0.9535846787169875	0.3530655440131883	-1.0168511001353493	-0.39904765823465127	0.6973821520623952	-0.5033182201725886	-0.4650817901619543	-0.5272186475482444	1.4644805283160434	0.0	-0.307410604421457	-0.4825012838737869	0.30914882243032926	-1.0391011867990898	-0.4298055263187386	0.4341824934563588	-0.8942134672743168	-1.0464925434477947	-0.394263424234106	-0.05226636352552417	-0.5452202987038538	-1.4310935629454442	0.13450047427549527	0.21339044253508782	0.38152097684106556	-1.5247521012655278	-0.7146296729050516	0.23793362859603204	0.04135482771163578	-0.5895201424114948	-0.6053747654081595	1.5003643555417512	-1.4419236423540154	-0.4814095987630362	-0.9024267591897577	-0.6052772410174315	0.054801530382781176	-0.774883340288457	0.6191236460155818	-1.4367067805225058	-0.7378029339280254	0.9374898336580142	-1.7915957144067538	-0.7244549255594432	0.07841823745279755	-0.46154759302638626	-0.7035922223307669	0.46682134805780506	0.3751665386059015	-0.26295834125387624	-1.1862868454257103	-0.7333871202289991	-0.5394362109024129	-0.7934681763238305	-0.704395917647549	-0.937977279174491	-0.21983464734457536	-1.2439213958690787	0.1713303258379491	-0.6886040328590556	-0.7409313221351059	0.6006124228272435	-0.8981157754224218	1.464493584097184	-0.29452450355261844	-1.0256257654062824	-0.4270169337233586	-1.5929305379487189	0.7131541200916373	-0.731085846787362	-1.3627920303174457	-1.6941991945543156	-1.7657838447767267	-0.2883416888591089	1.178451267438634	0.2348496967948279	-1.294055588635138	-0.31327413168425633	0.6742823768630454	-1.7217332000145118	-1.2600063912627777	-0.43433508933157766	-0.8818645744911008	-0.5633138215640389	-1.731889397167523	-0.6649075197918997	0.4357259436975137	-0.6660464424199675	-1.611815126042286	0.3767958502295797	1.5009328368257369	-0.01967571712608523	-0.6561450053483041	0.035842174690965435	-1.2438400054603873	-0.1448338503286204	-0.21469075108956653	0.07825203853513356	-1.7514264128776746	-0.39015213027761425	-0.7398852215414559	2.0588257641596006	0.2732310854700525	-0.508341336850641	-1.464489243909837	-0.6739062545952351	2.246515873630226	1.0150222004687757	-1.0194189202960273	-0.4191579144853951	0.030883310087897766	-1.3466886726817053	0.34047717422498	0.5789573986650587	-1.361344092204328	0.27365280199559083	-1.118651441368494	0.9841631558636565	0.6744491816443682	0.7946102575433301	-0.6144909597495514	-0.3839413824562346	0.11225843042334958	1.0646444400482118	-1.3150970446162318	-0.2848401728810282	0.24560282918996224	-1.5181899818157112	-1.1433624713135864	-1.0866209631762374	-0.9189622921348248	-0.3642203783041154	-1.1765231270727705	-0.3036004229769702	0.2150312102963232	1.023821206808674	-0.4713798303781413	-0.3748650878190581	-0.9558693786881425	0.6689716136699765	-0.45672244005838436	-1.4582203339694926	-0.8548981011856909	0.7717974936808116	-0.014768344115047046	-1.0635412374099278	0.955084080245223	-0.43537826280090725	0.5653263564110076	-0.6599103967556642	0.8683499251167859	0.6753976229787526	-1.2096711001102949	-0.5899443310180233	-0.9958547933100289	1.117138510184465	0.8878866341350707	-1.0762534313442396	0.26942381953919686	-0.5711041288746963	-0.4281269802650963	-0.17161767233723693	-0.016286321951805134	0.7088515607540019	-1.1749437846586697	-1.253535516948828	0.0827962151547896	-1.4468192629340677	-0.7043856429694251	0.6885430481526281	-1.3450977679812965	1.1574978907595588	1.8879822545269143	2.727859521270849	-1.7141242783926343	-1.6168910319586034	-0.8685104446510238	-0.4485279721210575	-0.26586308656514407	1.0667357024508446	0.8624338442041535	-0.6727888255576834	-1.7849127326670555	0.379562220875759	1.5405211359763322	-0.8575750961282282	0.22291903546745037	0.1736647384253092	-0.7751771728637141	-0.6552951778693623	1.7247606521046737	-0.831461524844935	-0.702346837294686	70.0	Illumina HiSeq 2000	PRJNA556869
SRR9844342	-0.10198479954677961	-1.0791284542905766	0.27001486302411004	-0.4169380581823746	-1.0138775942976141	-0.2824518300159195	-1.3337928384729343	-1.031942626637338	1.5463483351626366	-1.1377479339601846	-0.9991310003146034	-0.9132383980504314	-0.6492394665525377	-0.10933041998723633	-0.5970693364952001	-1.0119169329859168	-0.6497182858089882	-0.8788398274128235	2.1848170330868313	-0.984745753196829	-1.2830578452126622	-0.6217483102750585	-0.5465477793959658	-0.9532624672570522	-0.5110464120825847	-0.5964229353855818	-1.0106156890087403	-0.16336890921376926	-0.3374882843837333	1.4366246504152993	-0.8000719830107799	-0.1372160404788585	0.7816808308045957	1.4399175327494849	0.2343705780263346	-0.48356257122288593	0.3055408070677144	-0.5472080741507332	-0.7074378885050112	-0.32134317354824893	-0.28528314123859677	-0.3591554338451098	0.8889410874722966	0.2909817906622786	-0.412331319183627	2.4445522330761693	0.4181769685485072	-0.7203214566489635	1.3832893359796425	-0.9402883673008483	0.3554310303985629	1.1368413152742882	1.042075149620024	-1.14237624088392	-0.012482846187302558	0.9173477199760416	-0.604380475582034	-0.7347516258309276	0.18350759219156582	-0.35429263081104645	-0.07213250355903926	-1.4009535917385851	-1.5480108947318874	0.17002725067483895	0.09294149602841727	2.1421735319805117	-0.7556978667542551	-0.3244747254342172	-0.12390653459416488	-0.6654102321060764	1.8168030888775555	-0.7344175364119393	0.11504616820371867	-0.5459733182009043	-0.6343862531845966	1.7236565356935538	0.5829722611371575	-0.8228250859321247	-0.5119273450724694	-1.1621485367265207	0.6010077879219667	0.2858100837899308	0.19049244342630328	-0.4452027057361918	0.367308966378219	-0.8859111141785972	-0.47635589087930497	-0.5466096869137278	-0.1220612512004925	2.1537342138231903	-0.595078104197867	-1.1483863505471525	0.42511311264244933	-1.0868621032894132	1.7544977217532796	-1.398999793266373	-0.4331097923934006	-0.5943279709535505	-0.310674389047548	0.9652483807562405	0.10455645819882144	0.6632140472397788	-0.8151562070100846	-0.30795543506153533	-0.8345191777876527	-1.3207326818431555	-0.4028247151329926	-0.7629891037659099	-0.1034688461598348	2.0169121811181725	-0.7634275568314215	1.4585285522472833	-0.6066693341085134	-0.30739461931435386	1.780115120455448	-0.40113535245171583	-0.24849272975855433	-1.0971305557010658	-0.8863658678760845	-0.9078225647418798	2.0547786883756607	-0.9597415107525545	-0.610807276582606	0.016727245234755474	-0.6587037455701664	-1.043874073593127	0.6359243414303791	0.17508989655804047	-0.715895438196089	-0.4588716411322548	-1.1626030814873431	-0.7095356030156035	-0.20730935103938775	4.189604281550734	-0.4396497753278239	-0.08018423637026718	-1.238534549672806	-0.09514468330039012	-0.3880202988170565	-0.12682939334757384	-0.14040573667246842	-0.6129174020298593	-0.44597726622228123	-0.21137276475792813	-1.0403613321058878	-1.2259788092271777	1.603323931111664	-1.4521716374811533	-0.04900779369234387	-1.082806413428629	-0.08299828919570927	-0.6921458903454082	-0.3440150129270294	0.6037618742102583	0.44842978208679035	-0.6735516889253935	-0.31296426493366025	-1.1609474090279335	-0.6087083476003927	-0.6785021179296432	-0.8339078295818727	0.25758380624599025	0.24381233695588972	-0.778009719662073	1.0701925234251217	-0.4385941269650377	-0.42150352254528106	-0.3857078240077211	0.5501974187577913	-2.1274885998017194	-0.8099273003071156	-0.27781155910236105	0.7675208670984871	-0.5256655149024287	-0.17757686021492966	-0.4868042488848755	-0.8500217244863316	1.3897785117067873	-0.8325564874849515	-0.2693507653301251	-0.5125142243187324	-0.27956247756927033	-0.9180725605371916	0.29931127899405635	0.6517980470154947	0.8713607214389929	0.5419065798308501	-0.5214973947832138	0.008010449310419044	1.039776242661506	0.12838899035579604	-0.45215654550462525	0.9278333163632911	1.116059016676378	1.2744316279654684	-1.2931860326319526	-0.6440635095903565	0.6290010984819285	1.5095655051211436	-1.1571790606165946	0.29740616327878167	0.5051229949913688	0.055509267708503326	-0.7180104696777913	0.16100162549137012	-0.828501775024712	-0.627041140827341	0.1591292744516205	1.2744806984548305	-0.6748054877759893	0.24338258251254846	-0.2869328911892808	-0.8031558211756836	0.707358626869007	-0.31723653376332683	0.7370675261342552	-1.174230133171924	-1.358882213617762	-1.0605936104657596	-1.0605936104657596	-0.32991433163558576	-0.7495615383113539	-0.8553677111146833	-1.2083184729183898	-1.4911538760478114	-0.4203455829469572	-0.40533490413408274	-0.7856814968219387	0.506281848766123	-0.5171828714316518	2.381305582993001	-1.1079326061348833	0.8725325985421046	0.43783724118005046	-0.4783044399951458	-0.12579585396905166	-1.5493094610858735	1.5522246967487505	0.03955836842175784	-1.1584405201304355	-0.303134410985697	-1.0073077338974823	1.7426108034525878	-0.7698809539731372	0.0	-1.7610069261247092	-0.4825012838737869	0.9641934519956621	0.379747669432331	-0.4298055263187386	-0.8928030730389757	0.9429121901055697	-1.0464925434477947	-0.4114202470283049	0.10584526073524468	0.38063162915843124	-0.4168149047674855	-0.816957670793634	0.6853857431724285	-0.5726222848121915	-0.5777572144324586	-1.4476852848948139	-0.3795046008366153	-0.559084954997427	0.8745619230691226	-0.6053747654081595	1.5042241687660325	-0.49180485544129204	-1.180080281874635	-1.8749429382564486	-0.6052772410174315	-0.9504905084580096	0.9732052155480974	-0.6727708691131252	-1.128900712059995	0.5718498965294738	-0.5395650941856499	0.5928582436879626	0.4076909235627034	0.4236017714872572	1.1102477003285296	-0.7035922223307669	2.9248443625573466	0.54530246606207	-0.26295834125387624	2.3597547152370826	1.7758876526141978	0.5526709763476005	-1.3135791317597383	-1.2241634556948033	-0.4862156779364523	-0.7108942139952205	0.5246819611306572	-0.7027630914187144	1.5224122758578809	2.3406232036580494	-0.7072599535631253	0.18975525429005327	-0.2821460886390542	-0.6106514713001711	0.1563845586058104	-0.4270169337233586	0.39975755751575515	-0.5042648057101214	-0.731085846787362	0.4586747473890525	1.0427909796013743	-0.45516614932476274	-0.6396454975839544	0.023409622395065232	0.38131382290467997	0.881542508727712	-0.6640915700076438	-1.0753487496276493	-0.7209220582793953	0.9146480781170104	-0.43433508933157766	1.6391908726637934	0.6741341399022485	0.9854798848961984	-0.0898851123107898	-0.09177439326133563	0.08346056086416713	0.1427830700389884	0.00797517219057951	-0.46502292924351846	1.2347001815264171	-0.9124432831580559	0.1611479041016461	0.3498104226283684	-0.0018526237662378818	2.3700565804222395	0.889978087765212	1.6714664073076422	-0.8155644639408522	-0.009440205496860022	-0.695472503796713	-0.592859581812093	1.3908682045521223	-1.3901068574053774	4.0949297456388685	0.3938294462091502	-0.07378836405728545	0.6346699549986062	1.66607398608558	-1.0057571151192846	-0.08372234326502957	-0.1054042286760802	-0.7345097462063982	-0.5435465719927213	-1.054008736590638	0.7045464016900319	-0.7756337167295277	-0.5362971126975017	-0.5601209851552953	1.6869367552015093	-0.3839413824562346	-0.7607413677305479	-0.49799041467166966	0.5625682026000515	0.6928070974942546	-0.6476351157960242	0.04307204601483658	1.0907678344867793	0.4519321340596681	0.09905225366666212	-0.3642203783041154	0.4009050395037414	0.4995581793484131	-0.8550382700362	-0.3670613395800443	0.18128622188454616	-0.3748650878190581	0.7521197345241957	1.9651921380593067	0.7964082367203106	0.5403245567300369	-0.062492290952691994	0.8188092850230991	-0.8601280825925444	0.4135913503711927	-0.5727739060929546	0.3628430410498671	-0.43932742251176576	-0.6599103967556642	-1.093363207221463	-0.31928684538171376	-1.2096711001102949	0.533050457892845	-0.5452438009674311	-0.8775648484276467	-1.010673264645435	-0.05031625652871472	-0.7264175134240293	1.3435394918762362	1.4129284086640896	-0.8209941268560129	-1.0157487436117525	0.06177279126663488	1.0718113557328715	1.037425658962989	0.28775554634672235	-0.3007550293855814	-0.7043856429694251	-0.4120310352244516	-0.3266493450508361	0.1102417888726072	0.8485242871768154	0.22287446378405015	0.8347885451738299	0.41149019206174253	-0.04794821835655926	0.5880609261952628	-0.09691211822513732	-0.7768787061694876	-0.10500926157165216	-0.6727888255576834	0.7050977047834105	-0.5079942079915291	0.3481262065689066	1.7493067825744428	-0.47735587410645547	-0.6849055707511794	1.0554402689712403	-1.1993959160549497	-1.1407213591024998	-0.6470699114119504	-0.6348459488162793	57.0	Illumina HiSeq 2000	PRJNA556869
